otu_id,size,kingdom,phylum,class,order,family,genus,species,taxa_labels
OTU_1671,9,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_globispora,Vishniacozyma_globispora
OTU_1893,9,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,Spizellomycetales_sp
OTU_1976,9,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1883,9,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1860,9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_subulatum,Sarocladium_subulatum
OTU_1853,9,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium_coralloides,Hericium_coralloides
OTU_1841,9,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,,Cyphellophora_sp
OTU_1833,9,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,Cladophialophora_sp
OTU_2021,9,Fungi,,,,,,,Fungi_sp
OTU_1942,9,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,,,,Rhizophydiales_sp
OTU_1728,9,Fungi,,,,,,,Fungi_sp
OTU_1931,9,Fungi,,,,,,,Fungi_sp
OTU_1914,9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_byssisedum,Entoloma_byssisedum
OTU_1916,9,Fungi,,,,,,,Fungi_sp
OTU_1907,9,Fungi,Olpidiomycota,Olpidiomycetes,Olpidiales,Olpidiaceae,,,Olpidiaceae_sp
OTU_1919,9,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1854,9,Fungi,,,,,,,Fungi_sp
OTU_1832,9,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,,,Claroideoglomeraceae_sp
OTU_1935,9,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_polygonia,Mortierella_polygonia
OTU_1989,9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,,Beauveria_sp
OTU_1983,9,Fungi,Ascomycota,Dothideomycetes,,,,,Dothideomycetes_sp
OTU_2113,9,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2108,9,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Papulaspora,Papulaspora_funabasensis,Papulaspora_funabasensis
OTU_1939,9,Fungi,,,,,,,Fungi_sp
OTU_2103,9,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,Debaryomyces_sp
OTU_1945,9,Fungi,,,,,,,Fungi_sp
OTU_2160,9,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_2450,9,Fungi,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,Dematiosporium,Dematiosporium_aquaticum,Dematiosporium_aquaticum
OTU_2285,9,Fungi,,,,,,,Fungi_sp
OTU_2356,9,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2320,9,Fungi,,,,,,,Fungi_sp
OTU_2418,9,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2670,9,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_2963,9,Fungi,,,,,,,Fungi_sp
OTU_3853,9,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_2449,9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,,Entoloma_sp
OTU_3881,9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,,Alfaria_sp
OTU_2852,9,Fungi,,,,,,,Fungi_sp
OTU_3701,9,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,,Diaporthe_sp
OTU_4287,9,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5051,9,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,,Claroideoglomus_sp
OTU_1729,8,Fungi,,,,,,,Fungi_sp
OTU_1781,8,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Gomphillus,Gomphillus_calycioides,Gomphillus_calycioides
OTU_1796,8,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1735,8,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1776,8,Fungi,,,,,,,Fungi_sp
OTU_1782,8,Fungi,,,,,,,Fungi_sp
OTU_1763,8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,,Eurotiales_sp
OTU_1795,8,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_sambuci,Xylodon_sambuci
OTU_1749,8,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1826,8,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1871,8,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1880,8,Fungi,Ascomycota,Archaeorhizomycetes,,,,,Archaeorhizomycetes_sp
OTU_1775,8,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_1788,8,Fungi,Entorrhizomycota,,,,,,Entorrhizomycota_sp
OTU_1909,8,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1876,8,Fungi,,,,,,,Fungi_sp
OTU_1838,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_1887,8,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1960,8,Fungi,Ascomycota,Sordariomycetes,Conioscyphales,Conioscyphaceae,Conioscypha,Conioscypha_bambusicola,Conioscypha_bambusicola
OTU_1936,8,Fungi,,,,,,,Fungi_sp
OTU_1929,8,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,Pezizaceae_sp
OTU_1770,8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,Penicillium_sp
OTU_1897,8,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_diobovata,Rhodotorula_diobovata
OTU_1906,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Rotiferophthora,Rotiferophthora_angustispora,Rotiferophthora_angustispora
OTU_1890,8,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,Scedosporium_prolificans,Scedosporium_prolificans
OTU_1899,8,Fungi,,,,,,,Fungi_sp
OTU_1934,8,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1903,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria_discophora,Thelonectria_discophora
OTU_1912,8,Fungi,Ascomycota,Sareomycetes,Sareales,Sareaceae,Sarea,Sarea_difformis,Sarea_difformis
OTU_1898,8,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,Helotiales_sp
OTU_1902,8,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1950,8,Fungi,Basidiomycota,Tremellomycetes,,,,,Tremellomycetes_sp
OTU_2016,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,,Trichoderma_sp
OTU_2077,8,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,,Scutellinia_sp
OTU_2029,8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista_plumbea,Bovista_plumbea
OTU_1979,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_1996,8,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,Metacordyceps_chlamydosporia,Metacordyceps_chlamydosporia
OTU_2190,8,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,Phlyctochytrium,,Phlyctochytrium_sp
OTU_2050,8,Fungi,Glomeromycota,Paraglomeromycetes,,,,,Paraglomeromycetes_sp
OTU_2121,8,Fungi,Monoblepharomycota,Monoblepharidomycetes,Monoblepharidales,,,,Monoblepharidales_sp
OTU_2078,8,Fungi,,,,,,,Fungi_sp
OTU_2010,8,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,,Articulospora_sp
OTU_2156,8,Fungi,Ascomycota,Sordariomycetes,Melanosporales,Melanosporaceae,Melanospora,Melanospora_damnosa,Melanospora_damnosa
OTU_2238,8,Fungi,,,,,,,Fungi_sp
OTU_2058,8,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_2094,8,Fungi,,,,,,,Fungi_sp
OTU_2309,8,Fungi,,,,,,,Fungi_sp
OTU_2155,8,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,Cladorrhinum_hyalocarpum,Cladorrhinum_hyalocarpum
OTU_2245,8,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,,,,Basidiobolales_sp
OTU_2205,8,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,,,Didymosphaeriaceae_sp
OTU_2023,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_2075,8,Fungi,,,,,,,Fungi_sp
OTU_2258,8,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2686,8,Fungi,,,,,,,Fungi_sp
OTU_2327,8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,,Entoloma_sp
OTU_2578,8,Fungi,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,Phomatospora,Phomatospora_biseriata,Phomatospora_biseriata
OTU_2647,8,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2175,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,,Glomerales_sp
OTU_2420,8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,,Aspergillus_sp
OTU_2271,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_indicum,Glomus_indicum
OTU_3457,8,Fungi,,,,,,,Fungi_sp
OTU_3107,8,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_3781,8,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_3769,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3835,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizoglomus,,Rhizoglomus_sp
OTU_3725,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3015,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3047,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,,,Claroideoglomeraceae_sp
OTU_2960,8,Fungi,,,,,,,Fungi_sp
OTU_3789,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,,Rhizophagus_sp
OTU_4705,8,Fungi,,,,,,,Fungi_sp
OTU_3983,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4550,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4205,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3941,8,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,Penicillium_sp
OTU_3786,8,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_4074,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4269,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4322,8,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1896,7,Fungi,,,,,,,Fungi_sp
OTU_1855,7,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,,,,Rhizophlyctidales_sp
OTU_1816,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,,Alternaria_sp
OTU_2039,7,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Rhizomucor,Rhizomucor_pusillus,Rhizomucor_pusillus
OTU_1921,7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_implicatum,Sarocladium_implicatum
OTU_1924,7,Fungi,,,,,,,Fungi_sp
OTU_1937,7,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,,,Halosphaeriaceae_sp
OTU_1946,7,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,,Serendipita_sp
OTU_1938,7,Fungi,,,,,,,Fungi_sp
OTU_2096,7,Fungi,,,,,,,Fungi_sp
OTU_1953,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,,Periconia_sp
OTU_1879,7,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,,Nigrospora_sp
OTU_2064,7,Fungi,,,,,,,Fungi_sp
OTU_1927,7,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Bjerkandera,Bjerkandera_ecuadorensis,Bjerkandera_ecuadorensis
OTU_1856,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1864,7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Ramariopsis,,Ramariopsis_sp
OTU_2032,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,,,Dictyosporiaceae_sp
OTU_1920,7,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2082,7,Fungi,,,,,,,Fungi_sp
OTU_2025,7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus_subbalteatus,Panaeolus_subbalteatus
OTU_2044,7,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,,Cystobasidium_sp
OTU_2063,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,,,Didymosphaeriaceae_sp
OTU_2086,7,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,,Onygenales_sp
OTU_1985,7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Rectifusarium,Rectifusarium_ventricosum,Rectifusarium_ventricosum
OTU_2070,7,Fungi,,,,,,,Fungi_sp
OTU_1882,7,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_2115,7,Fungi,Basidiomycota,Tremellomycetes,,,,,Tremellomycetes_sp
OTU_2056,7,Fungi,Ascomycota,Sordariomycetes,Xylariales,,,,Xylariales_sp
OTU_2127,7,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pulvinula,,Pulvinula_sp
OTU_2183,7,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2154,7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_sclerotigenum,Acremonium_sclerotigenum
OTU_2132,7,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2200,7,Fungi,Ascomycota,Pneumocystomycetes,Pneumocystales,Pneumocystaceae,Pneumocystis,,Pneumocystis_sp
OTU_2166,7,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,,Eurotiales_sp
OTU_2158,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,Septoglomus_viscosum
OTU_2169,7,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Sodiomyces,,Sodiomyces_sp
OTU_2352,7,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2218,7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,,Periconia_sp
OTU_2286,7,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2343,7,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,,Syncephalis_sp
OTU_2143,7,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_parvum,Penicillium_parvum
OTU_2346,7,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2292,7,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Biatora,Biatora_pontica,Biatora_pontica
OTU_2612,7,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,,Kochiomyces_sp
OTU_2298,7,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,,,,Chytridiales_sp
OTU_2542,7,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_globosa,Malassezia_globosa
OTU_2380,7,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,Neodevriesia_xanthorrhoeae,Neodevriesia_xanthorrhoeae
OTU_2462,7,Fungi,,,,,,,Fungi_sp
OTU_2452,7,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_2315,7,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2383,7,Fungi,,,,,,,Fungi_sp
OTU_2530,7,Fungi,,,,,,,Fungi_sp
OTU_2652,7,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_2657,7,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2719,7,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2215,7,Fungi,,,,,,,Fungi_sp
OTU_2630,7,Fungi,,,,,,,Fungi_sp
OTU_2866,7,Fungi,,,,,,,Fungi_sp
OTU_3281,7,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,Spizellomycetales_sp
OTU_2679,7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_sclerocystidiosus,Coprinellus_sclerocystidiosus
OTU_2842,7,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2818,7,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2688,7,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pulvinulaceae,,,Pulvinulaceae_sp
OTU_2425,7,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3179,7,Fungi,,,,,,,Fungi_sp
OTU_3021,7,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Melanocarpus,Melanocarpus_albomyces,Melanocarpus_albomyces
OTU_2486,7,Fungi,,,,,,,Fungi_sp
OTU_3135,7,Fungi,,,,,,,Fungi_sp
OTU_2747,7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_2807,7,Fungi,,,,,,,Fungi_sp
OTU_3524,7,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_3343,7,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Triscelophorus,,Triscelophorus_sp
OTU_3604,7,Fungi,,,,,,,Fungi_sp
OTU_5366,7,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,,,,Paraglomerales_sp
OTU_2713,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,,Glomerales_sp
OTU_4793,7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,,Lycoperdon_sp
OTU_5735,7,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3606,7,Fungi,,,,,,,Fungi_sp
OTU_4697,7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,Agaricales_sp
OTU_3643,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_4963,7,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_magnoliae,Nigrospora_magnoliae
OTU_5078,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_4193,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_4273,7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,,Kamienskia_sp
OTU_2034,6,Fungi,,,,,,,Fungi_sp
OTU_1995,6,Fungi,,,,,,,Fungi_sp
OTU_1951,6,Fungi,,,,,,,Fungi_sp
OTU_1944,6,Fungi,Aphelidiomycota,,,,,,Aphelidiomycota_sp
OTU_2014,6,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,Sebacinales_sp
OTU_1961,6,Fungi,,,,,,,Fungi_sp
OTU_1966,6,Fungi,,,,,,,Fungi_sp
OTU_2046,6,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1959,6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_panaeoloides,Psathyrella_panaeoloides
OTU_2040,6,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2019,6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,,,Entolomataceae_sp
OTU_1973,6,Fungi,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,,Phaeococcomyces_sp
OTU_2020,6,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1994,6,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2048,6,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,,Kondoa_sp
OTU_2055,6,Fungi,,,,,,,Fungi_sp
OTU_2138,6,Fungi,,,,,,,Fungi_sp
OTU_2027,6,Fungi,,,,,,,Fungi_sp
OTU_2071,6,Fungi,,,,,,,Fungi_sp
OTU_2007,6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Caespitomonium,Caespitomonium_euphorbiae,Caespitomonium_euphorbiae
OTU_2057,6,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Neocatenulostroma,Neocatenulostroma_microsporum,Neocatenulostroma_microsporum
OTU_2137,6,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2080,6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,,Periconia_sp
OTU_2083,6,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,,,Fomitopsidaceae_sp
OTU_2035,6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_biseptum,Acremonium_biseptum
OTU_2112,6,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_takensis,Mucor_takensis
OTU_2085,6,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2047,6,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,,Scytalidium_sp
OTU_2151,6,Fungi,,,,,,,Fungi_sp
OTU_2100,6,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Staphylotrichum,,Staphylotrichum_sp
OTU_2161,6,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,,Scolecobasidium_sp
OTU_2065,6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_polymorpha,Preussia_polymorpha
OTU_2181,6,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_2126,6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neodidymelliopsis,,Neodidymelliopsis_sp
OTU_2164,6,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Wardomyces,Wardomyces_inflatus,Wardomyces_inflatus
OTU_2227,6,Fungi,,,,,,,Fungi_sp
OTU_2236,6,Fungi,,,,,,,Fungi_sp
OTU_2142,6,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Paecilomyces,Paecilomyces_maximus,Paecilomyces_maximus
OTU_2074,6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,,,Nectriaceae_sp
OTU_2202,6,Fungi,,,,,,,Fungi_sp
OTU_2209,6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporium,Dictyosporium_elegans,Dictyosporium_elegans
OTU_2207,6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_cinerea,Coprinopsis_cinerea
OTU_2255,6,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2234,6,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_2210,6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_prolifica,Periconia_prolifica
OTU_2216,6,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,,Xylariaceae_sp
OTU_2243,6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_pseudostrictum,Sarocladium_pseudostrictum
OTU_2252,6,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_2283,6,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2291,6,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_2213,6,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_aurantiaca,Buckleyzyma_aurantiaca
OTU_2157,6,Fungi,,,,,,,Fungi_sp
OTU_2395,6,Fungi,,,,,,,Fungi_sp
OTU_2288,6,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_2248,6,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2476,6,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_2345,6,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_2284,6,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_2391,6,Fungi,,,,,,,Fungi_sp
OTU_2558,6,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,,Peziza_sp
